,Salary,DOJ,DOL,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
3753,655000,2012-06-01,present,technical consultant,Mumbai,m,1990-10-11,84.0,StateBoard,2008,82.53,StateBoard,2,B.Tech/B.E.,IT,66.0,6196,0,Maharashtra,2012,565,435,555,0.819416529835888,505,-1,-1,-1,-1,-1,-1,1.2828,0.8518,-0.1626,-0.05527,0.5024
3754,180000,2012-04-01,2015-04-01 00:00:00,software engineer,Bhubaneshwar,f,1988-04-19,79.33,StateBoard,2005,50.0,StateBoard,2,MCA,CS,89.0,2088,0,Orissa,2012,495,525,295,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.9737,1.5538,0.163999999999999,-0.7603,0.6603
3755,240000,2014-11-01,present,field service engineer,Delhi,m,1992-06-03,66.7,StateBoard,2009,54.2,StateBoard,2,B.Tech/B.E.,EC,66.93,6545,0,Uttar Pradesh,2014,430,470,500,0.299597296248525,-1,260,-1,-1,-1,-1,-1,0.2718,0.3789,0.4711,-0.2344,0.4805
3756,530000,2011-12-01,present,quality associate,Bangalore,m,1988-08-25,88.64,StateBoard,2006,65.16,StateBoard,2,B.Tech/B.E.,CS,74.81,1629,1,Karnataka,2011,435,485,465,0.864685413370085,525,-1,-1,-1,-1,-1,-1,1.2266,-0.4778,-0.344,-0.1727,-1.8386
3757,200000,2014-08-01,present,assistant professor,Kanpur,f,1991-12-07,85.0,StateBoard,2008,70.0,StateBoard,2,B.Tech/B.E.,CS,79.0,429,0,Uttar Pradesh,2013,475,435,485,0.864685413370085,525,-1,-1,-1,-1,-1,-1,1.2772,1.0449,1.0859,0.7798,0.2889
3758,180000,2010-06-01,2011-12-01 00:00:00,software engineer,Delhi,m,1991-02-14,62.0,StateBoard,2006,71.0,StateBoard,2,B.Tech/B.E.,CS,67.0,374,0,Uttar Pradesh,2010,425,385,435,0.819416529835888,505,-1,-1,-1,-1,-1,-1,1.7465,1.5928,0.8171,-0.4078,0.6603
3759,350000,2013-03-01,present,product engineer,Noida,f,1991-01-14,68.0,Unknown,2008,83.0,Unknown,2,B.Tech/B.E.,EC,68.6,11368,0,Uttar Pradesh,2012,425,334,365,0.0587928000083534,-1,200,-1,-1,-1,-1,-1,-0.7651,-1.6833,0.0914,0.35603,-0.9194
3760,95000,2014-12-01,2015-04-01 00:00:00,java developer,Raipur,m,1990-08-07,74.0,StateBoard,2009,81.0,StateBoard,2,B.Tech/B.E.,CS,71.64,3668,0,Chhattisgarh,2013,360,460,270,0.978799292641428,415,-1,561,-1,-1,-1,-1,1.1336,0.5454,2.008,-1.2486,-0.0943
3761,215000,2013-08-01,present,sales coordinator,Kanpur,m,1991-02-17,69.6,CBSE,2009,76.8,CBSE,2,B.Tech/B.E.,EC,66.02,429,0,Uttar Pradesh,2013,440,585,665,0.124502074009537,-1,233,-1,-1,-1,393,-1,0.7027,0.0459,-1.6807,-0.6147,-0.8608
3762,400000,2012-03-01,present,system engineer,Gurgaon,f,1989-01-04,75.6,Unknown,2006,69.5,Unknown,2,B.Tech/B.E.,EC,75.0,6884,0,West Bengal,2011,385,515,445,0.376059586651545,415,300,-1,-1,-1,-1,-1,0.6646,-0.1232,-1.5051,0.1798,-0.4455
3763,320000,2015-01-01,2015-04-01 00:00:00,financial analyst,Gurgaon,m,1992-05-06,80.0,CBSE,2010,60.0,CBSE,2,B.Tech/B.E.,EC,72.0,15875,0,Uttar Pradesh,2015,605,505,355,0.783303536670298,-1,388,-1,-1,-1,-1,-1,-0.159,1.0449,1.0859,1.2869,0.0973
3764,470000,2012-03-01,present,system engineer,Noida,m,1990-01-05,85.0,CISCE,2007,84.0,CISCE,2,B.Tech/B.E.,IT,61.0,44,0,Uttar Pradesh,2011,585,405,505,0.635978756456794,445,-1,-1,-1,-1,-1,-1,1.1283,0.8128,0.2366,0.8848,0.5024
3765,350000,2014-02-01,present,system engineer,Pune,m,1989-12-28,71.2,CBSE,2008,63.4,CBSE,1,B.Tech/B.E.,IT,70.83,6920,1,Delhi,2013,520,425,485,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-0.8772,0.0459,0.6248,1.794,-0.2859
3766,500000,2013-02-01,2015-07-01 00:00:00,software engineer,Gurgaon,m,1990-05-02,88.6,CBSE,2008,86.8,CBSE,1,B.Tech/B.E.,CS,76.3,107,0,Haryana,2012,710,570,635,0.979521744319216,625,-1,-1,-1,-1,-1,-1,0.5591,0.2124,-0.6048,-0.8682,0.0973
3767,240000,2013-08-01,2015-05-01 00:00:00,software developer,Lucknow,m,1990-04-19,77.0,CBSE,2007,82.0,CBSE,2,MCA,CS,83.0,15645,0,Uttar Pradesh,2013,465,420,535,-1.0,-1,-1,-1,-1,-1,-1,-1,-1.7389,-0.4536,-1.6807,-1.1218,-1.6273
3768,300000,2014-06-01,present,software developer,Bangalore,m,1992-09-19,68.6,StateBoard,2009,69.4,StateBoard,2,B.Tech/B.E.,EC,78.0,11166,0,West Bengal,2013,430,495,575,0.0587928000083534,495,200,-1,-1,-1,-1,-1,-1.0208,-0.7866,-2.2954,-0.3612,0.6721
3769,300000,2013-05-01,present,software engineer,Bangalore,f,1991-05-24,90.33,StateBoard,2008,88.6,StateBoard,2,B.Tech/B.E.,CS,69.55,1141,0,Andhra Pradesh,2012,725,505,415,0.704090412131314,465,-1,-1,-1,-1,-1,-1,0.51,1.4368,-0.0537,-1.34787,0.8973
3770,150000,2014-10-01,2015-05-01 00:00:00,web developer,Mumbai,f,1991-02-26,80.8,StateBoard,2008,60.5,StateBoard,2,B.Tech/B.E.,CS,67.04,3717,1,Karnataka,2013,560,555,500,0.842248322257836,515,-1,469,-1,-1,-1,-1,1.1336,1.5444,1.3933,-2.3895,-0.2859
3771,180000,2014-09-01,present,associate engineer,Pune,f,1992-05-29,70.0,StateBoard,2009,62.0,StateBoard,2,B.Tech/B.E.,CS,64.9,8310,1,Rajasthan,2013,345,425,280,0.356536487724475,345,-1,346,-1,-1,-1,-1,-0.3027,-0.7866,-0.1437,-0.8682,-0.2859
3772,190000,2014-02-01,2014-07-01 00:00:00,qa analyst,Hyderabad,f,1991-01-26,86.5,StateBoard,2009,93.5,StateBoard,2,B.Tech/B.E.,EL,77.8,11556,0,Andhra Pradesh,2013,525,495,475,0.684565067658204,-1,-1,223,-1,452,-1,-1,1.7081,0.8784,0.01,-1.3753,0.0973
3773,325000,2014-07-01,2014-08-01 00:00:00,senior engineer,Mysore,m,1992-03-29,86.6,CBSE,2010,89.0,CBSE,2,B.Tech/B.E.,ME,75.3,6874,0,Uttarakhand,2014,580,450,595,0.725984147969479,-1,-1,-1,438,-1,-1,-1,-0.7335,0.5454,1.3933,0.5262,1.0554
3774,325000,2014-08-01,present,system engineer,Pune,m,1993-03-03,86.14,StateBoard,2010,76.0,StateBoard,2,B.Tech/B.E.,EC,62.9,6196,0,Maharashtra,2014,755,610,650,0.783303536670298,-1,388,-1,-1,-1,-1,-1,-1.7389,0.0459,-0.7585,1.5404,0.4805
3775,180000,2014-07-01,2015-01-01 00:00:00,associate software engineer,Unknown,m,1992-08-03,84.0,StateBoard,2009,84.0,StateBoard,2,B.Tech/B.E.,IT,66.0,9199,0,Tamil Nadu,2013,475,375,390,0.486747008438193,385,-1,376,-1,-1,-1,-1,1.2772,1.7109,1.7007,-2.136,0.4805
3776,280000,2013-06-01,2015-01-01 00:00:00,junior software engineer,Nagpur,f,1991-10-09,90.8,CBSE,2009,82.6,CBSE,2,B.Tech/B.E.,CS,64.66,5717,0,Maharashtra,2013,485,535,590,0.911395278391328,535,-1,500,-1,-1,-1,-1,0.99,1.2114,1.2396,-2.643,1.6302
3777,400000,2013-11-01,2015-04-01 00:00:00,programmer analyst,Bhubaneswar,f,1991-05-19,84.4,CBSE,2008,79.4,CBSE,2,B.Tech/B.E.,EC,80.0,5818,0,Orissa,2013,520,555,560,0.376059586651545,-1,300,-1,-1,-1,340,-1,1.4208,0.3789,1.0859,-0.6147,0.8637
3778,300000,2014-10-01,2015-04-01 00:00:00,software engineer,Mumbai,m,1990-11-24,87.2,StateBoard,2009,87.14,StateBoard,2,B.Tech/B.E.,CS,77.0,5216,1,West Bengal,2014,605,590,535,0.356536487724475,465,-1,346,-1,-1,-1,-1,-0.3027,-0.4536,-2.6028,0.7798,0.2889
3779,120000,2014-01-01,2014-06-01 00:00:00,java software engineer,Bangalore,m,1989-12-14,77.8,CISCE,2008,60.6,CBSE,2,B.Tech/B.E.,CS,62.9,4525,0,Karnataka,2013,640,650,500,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.5591,1.3779,0.01,-1.2486,-0.4776
3780,300000,2014-07-01,present,software test engineer,Pune,f,1991-12-18,66.2,CBSE,2009,65.4,CBSE,2,B.Tech/B.E.,IT,74.68,7770,0,Madhya Pradesh,2013,555,554,565,0.488347976782714,405,-1,-1,-1,-1,-1,-1,0.8463,-0.2871,0.7785,1.4136,0.6721
3781,405000,2012-03-01,2015-02-01 00:00:00,systems engineer,Gurgaon,f,1988-12-04,88.75,CISCE,2007,88.75,CISCE,2,B.Tech/B.E.,CS,80.95,44,0,Uttar Pradesh,2011,575,495,565,0.930370607202691,565,-1,-1,-1,-1,-1,-1,-1.0355,0.1888,-0.0537,0.4148,0.6603
3782,150000,2014-09-01,present,quality analyst,Chennai,f,1993-10-14,93.0,StateBoard,2010,89.0,StateBoard,2,B.Tech/B.E.,IT,83.0,8895,0,Tamil Nadu,2014,345,495,325,0.622642915849938,445,-1,407,-1,-1,-1,-1,-0.7335,0.0459,-0.1437,1.0333,-0.8608
3783,240000,2014-03-01,2015-04-01 00:00:00,software developer,Noida,m,1992-10-26,55.33,StateBoard,2007,60.6,StateBoard,2,MCA,CS,77.78,44,0,Uttar Pradesh,2014,650,545,380,0.744758354008939,435,-1,438,-1,-1,-1,-1,0.7027,1.3779,-1.527,-1.5021,0.4805
3784,205000,2015-02-01,present,network engineer,Delhi,m,1991-07-03,60.0,StateBoard,2007,63.0,StateBoard,2,B.Tech/B.E.,EL,54.0,55,0,Uttar Pradesh,2012,425,205,325,0.00815477523532182,-1,133,-1,-1,-1,-1,-1,-0.5719,-1.2543,0.163999999999999,1.11982999999999,-1.3934
3785,450000,2013-09-01,present,software engineer,Noida,m,1991-05-27,82.6,CBSE,2009,79.8,CBSE,1,B.Tech/B.E.,IT,80.05,8195,1,Delhi,2013,650,605,545,0.916869961103619,555,-1,-1,-1,-1,-1,-1,-0.0154,-0.2871,-0.2974,-0.4879,-2.0105
3786,350000,2014-05-01,present,ios developer,Unknown,m,1990-11-17,64.0,StateBoard,2009,64.0,StateBoard,2,B.Tech/B.E.,IT,77.0,51,0,Uttar Pradesh,2014,370,535,355,0.842248322257836,605,-1,469,-1,-1,-1,-1,-1.1644,-0.9531,-0.6048,-0.1076,-1.8189
3787,325000,2015-02-01,2015-03-01 00:00:00,system engineer,Noida,m,1992-09-14,85.0,CBSE,2010,82.0,CBSE,2,B.Tech/B.E.,EC,70.6,110,0,Haryana,2014,510,655,665,-1.0,505,-1,315,-1,-1,-1,-1,0.8463,0.8784,0.7785,-1.2486,-0.4776
3788,335000,2014-03-01,present,software eng,Hyderabad,m,1992-04-16,84.0,StateBoard,2009,86.0,StateBoard,2,B.Tech/B.E.,EC,65.59,13024,0,Andhra Pradesh,2013,560,595,680,0.155908502722861,385,-1,-1,-1,-1,260,-1,1.1336,0.0459,-0.1437,-1.6289,-0.6692
3789,210000,2014-10-01,2015-05-01 00:00:00,research engineer,Pune,m,1993-03-16,67.0,CBSE,2010,76.0,StateBoard,2,B.Tech/B.E.,ME,72.63,272,0,Punjab,2014,500,440,445,0.829584599793067,345,-1,-1,469,-1,-1,-1,-2.0262,0.0459,0.3174,0.1459,0.2889
3790,335000,2010-09-01,2015-04-01 00:00:00,embedded software engineer,Bangalore,m,1987-07-10,74.0,StateBoard,2005,64.0,StateBoard,2,B.Tech/B.E.,EC,53.0,1109,1,Karnataka,2010,445,455,405,0.538386892985096,325,333,-1,366,-1,-1,340,1.1283,-0.4353,0.3817,0.1798,0.5024
3791,200000,2014-11-01,present,management trainee,Bilaspur,m,1992-06-05,82.62,StateBoard,2010,61.0,StateBoard,2,B.Tech/B.E.,CS,63.0,5508,0,Orissa,2014,420,385,450,0.0887474079147283,265,-1,-1,-1,-1,-1,-1,0.4155,0.7119,1.547,-0.8682,-0.0943
3792,335000,2013-04-01,present,software developer,Noida,m,1990-08-18,91.6,CBSE,2008,85.8,CBSE,2,B.Tech/B.E.,EC,77.7,55,0,Uttar Pradesh,2012,534,575,685,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-0.5719,1.5928,0.5269,-0.1727,0.1864
3793,240000,2012-07-01,2014-07-01 00:00:00,manager,Chandigarh,m,1992-10-27,88.0,CBSE,2011,83.0,CBSE,2,B.Tech/B.E.,ME,75.0,1282,0,Punjab,2015,490,425,595,0.459015840492937,325,-1,-1,376,-1,-1,-1,-0.0154,-2.6181,-0.9122,1.9207,-2.2021
3794,180000,2013-09-01,present,operation executive,Lucknow,m,1992-10-09,70.8,StateBoard,2009,68.4,StateBoard,2,B.Tech/B.E.,EC,74.6,973,0,Uttar Pradesh,2013,490,625,560,0.75618011362902,415,-1,-1,-1,-1,388,-1,1.4208,-0.9531,-1.0659,0.1459,-0.0943
3795,350000,2013-11-01,present,software engineer,Noida,m,1990-11-08,70.8,CBSE,2008,64.0,CBSE,1,B.Tech/B.E.,CS,68.0,48,1,Delhi,2013,485,510,590,0.622642915849938,405,-1,407,-1,-1,-1,-1,-0.4463,-0.1206,1.0859,0.1459,-0.8608
3796,240000,2012-04-01,2013-04-01 00:00:00,web developer,Noida,m,1985-04-14,75.1,StateBoard,2003,63.9,StateBoard,2,B.Tech/B.E.,CS,60.65,64,0,Uttar Pradesh,2011,475,455,525,0.342314899911815,365,-1,-1,-1,-1,-1,-1,-0.4595,0.0328,-1.7083,0.2759,0.7657
3797,405000,2013-07-01,present,software engineer,Bangalore,m,1991-02-27,81.0,StateBoard,2008,88.7,StateBoard,2,B.Tech/B.E.,CS,69.03,11168,1,Telangana,2012,415,445,554,0.450876584483451,395,-1,-1,-1,-1,-1,-1,0.0464,0.0328,-0.0537,-0.4371,-0.4455
3798,420000,2011-07-01,present,senior software engineer,Mumbai,m,1989-03-27,84.0,StateBoard,2006,85.3,StateBoard,2,B.Tech/B.E.,CS,67.0,403,0,Madhya Pradesh,2010,515,525,595,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-0.5719,-0.1232,0.3817,-0.0552,0.1864
3799,240000,2013-07-01,present,computer faculty,Mainpuri,m,1991-06-03,71.5,StateBoard,2007,60.0,CBSE,2,B.Tech/B.E.,CS,68.74,81,0,Uttar Pradesh,2012,415,355,455,0.245455659999829,335,-1,-1,-1,-1,-1,-1,0.51,1.1248,-0.7794,-0.2609,-0.6035
3800,170000,2014-07-01,2015-03-01 00:00:00,electrical designer,Raipur,m,1995-07-10,65.0,StateBoard,2010,77.2,StateBoard,2,B.Tech/B.E.,EL,79.6,429,0,Uttar Pradesh,2014,520,465,720,0.758379883023504,-1,420,-1,-1,473,-1,-1,1.8517,1.2114,0.4711,-0.3612,0.8637
3801,240000,2014-01-01,present,senior software engineer,Unknown,m,1989-11-05,67.33,StateBoard,2008,64.0,StateBoard,1,MCA,CS,80.0,11872,0,Chhattisgarh,2014,465,495,450,0.99405087195167,675,-1,-1,-1,-1,-1,-1,0.2718,-0.7866,0.6248,0.5262,-1.244
3802,320000,2015-03-01,present,business intelligence analyst,Trivandrum,m,1992-08-03,67.25,StateBoard,2010,71.8,StateBoard,2,B.Tech/B.E.,CS,81.0,15146,0,West Bengal,2014,465,555,494,0.744758354008939,495,-1,438,-1,-1,-1,-1,1.1336,-0.1206,-1.0659,-0.1076,0.2889
3803,330000,2012-11-01,2013-04-01 00:00:00,software test engineer,Unknown,m,1984-06-05,62.0,StateBoard,2004,64.0,StateBoard,2,MCA,CS,72.0,315,1,Karnataka,2012,415,485,445,0.765673581234011,485,-1,-1,-1,-1,-1,-1,1.7081,0.7119,0.7785,-0.3612,-0.6692
3804,200000,2014-08-01,2015-04-01 00:00:00,customer service,Unknown,f,1993-11-10,83.66,StateBoard,2010,89.4,StateBoard,2,B.Tech/B.E.,EC,74.77,11849,0,Telangana,2014,535,540,485,0.493596387301038,365,324,-1,-1,-1,-1,-1,0.5591,1.0449,0.01,0.3995,1.0554
3805,500000,2012-03-01,present,system engineer,Bangalore,m,1988-12-20,76.2,Unknown,2006,72.8,Unknown,2,B.Tech/B.E.,CS,78.0,3716,1,Karnataka,2011,445,495,585,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-0.2628,-0.2793,-1.3599,0.5323,-0.7615
3806,100000,2014-10-01,2015-02-01 00:00:00,java developer,Noida,m,1991-01-01,57.14,CBSE,2009,48.0,CBSE,2,MCA,CS,60.0,2679,1,Delhi,2014,465,555,380,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.8986,-0.0651,-1.0379,-2.2627,0.7104
3807,150000,2015-02-01,present,customer service,Bangalore,m,1990-06-30,82.4,StateBoard,2011,66.2,Unknown,2,B.Tech/B.E.,CS,64.11,319,1,Karnataka,2014,440,470,500,0.622642915849938,435,-1,407,-1,-1,-1,-1,-0.3027,-0.2871,0.1637,0.1459,-0.6692
3808,145000,2013-09-01,2014-06-01 00:00:00,operations manager,Dehradun,m,1991-08-09,72.2,StateBoard,2009,76.8,StateBoard,2,B.Tech/B.E.,IT,73.6,5653,0,Uttar Pradesh,2013,475,400,510,0.356536487724475,465,-1,346,-1,-1,-1,-1,0.99,1.0449,0.4711,-0.4879,0.6721
3809,370000,2012-03-01,present,project engineer,Bangalore,f,1988-09-24,78.53,StateBoard,2006,74.14,StateBoard,2,B.Tech/B.E.,CS,63.23,9084,0,Maharashtra,2011,625,635,475,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-0.5719,1.1248,0.672,0.1798,1.2923
3810,265000,2014-09-01,2015-04-01 00:00:00,software test engineer,Kolkata,m,1990-09-27,73.5,StateBoard,2008,67.0,StateBoard,2,B.Tech/B.E.,EC,77.0,2921,0,West Bengal,2013,510,590,510,0.338786347219528,445,292,-1,-1,-1,-1,-1,0.4155,0.7119,-0.2974,-0.3612,0.0973
3811,400000,2012-03-01,present,software developer,Pune,m,1989-11-16,83.0,StateBoard,2007,85.0,StateBoard,2,B.Tech/B.E.,CS,63.0,11168,1,Telangana,2011,455,405,464,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.2009,-0.7473,-0.0537,0.5323,-0.7615
3812,180000,2014-01-01,present,software developer,Thane,m,1989-11-07,67.76,StateBoard,2010,69.67,StateBoard,2,B.Tech/B.E.,EC,61.1,17146,0,Maharashtra,2014,335,535,545,0.868736585485218,-1,-1,376,-1,-1,420,-1,-0.7335,0.2124,0.9322,0.1459,-0.0943
3813,325000,2013-01-01,2014-01-01 00:00:00,technical engineer,Hyderabad,m,1992-01-01,64.2,CBSE,2009,90.7,StateBoard,2,B.Tech/B.E.,EC,82.23,9173,1,Telangana,2013,510,605,720,0.960603251997053,565,466,-1,-1,-1,-1,-1,0.5591,-0.7866,-0.4511,0.1459,0.2889
3814,145000,2014-08-01,present,software engineer,Unknown,f,1991-03-04,69.0,CBSE,2008,62.33,CBSE,1,B.Tech/B.E.,CS,71.25,35,1,Delhi,2013,605,520,530,0.911395278391328,465,-1,500,-1,-1,-1,-1,-0.7335,0.7119,0.7785,-0.4879,0.6721
3815,320000,2015-03-01,present,java software engineer,Bangalore,m,1991-06-24,72.6,CBSE,2008,71.4,CBSE,2,B.Tech/B.E.,IT,67.0,7557,1,Delhi,2014,685,595,690,0.842248322257836,575,-1,469,-1,-1,-1,-1,-2.7443,-0.2871,-0.2974,1.2869,-2.2021
3816,300000,2012-06-01,2013-08-01 00:00:00,software engineer,Noida,m,1988-10-21,60.0,CBSE,2006,64.0,CBSE,2,MCA,CS,74.0,7769,1,Delhi,2012,325,505,454,0.342314899911815,365,-1,-1,-1,-1,-1,-1,-0.880999999999999,-0.4353,-0.9245,-0.9953,-0.643
3817,150000,2013-02-01,2014-03-01 00:00:00,recruitment associate,Hyderabad,m,1991-11-21,89.5,StateBoard,2008,94.9,StateBoard,2,B.Tech/B.E.,EC,72.95,9796,1,Telangana,2012,635,535,645,0.960603251997053,415,466,-1,-1,-1,526,-1,1.2056,1.1248,0.2366,-0.5253,0.0284
3818,240000,2014-02-01,present,software engineer,Mumbai,f,1991-09-08,73.8,CBSE,2008,66.6,CBSE,2,B.Tech/B.E.,CS,70.41,3725,0,Madhya Pradesh,2014,570,630,545,0.911395278391328,445,-1,500,-1,-1,-1,-1,0.1282,0.5454,0.3174,-0.2344,-0.2859
3819,180000,2014-09-01,present,business development manager,Karnal,f,1991-03-19,89.6,CBSE,2008,69.6,CBSE,2,B.Tech/B.E.,CS,69.0,7255,0,Haryana,2014,465,580,440,0.486747008438193,445,-1,376,-1,-1,-1,-1,-1.4517,-0.6201,-0.4511,0.653,-1.0524
3820,335000,2014-02-01,present,programmer analyst,Kolkata,f,1991-05-04,84.4,CBSE,2009,79.6,CBSE,2,B.Tech/B.E.,CS,77.7,12289,1,Rajasthan,2013,360,500,400,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.2718,-1.1196,-0.4511,-0.4879,-0.8608
3821,300000,2014-07-01,present,engineer,Gurgaon,m,1992-01-01,86.4,CBSE,2010,79.8,CBSE,2,B.Tech/B.E.,CE,72.5,64,0,Uttar Pradesh,2014,675,495,445,0.799848205407767,-1,-1,-1,-1,-1,-1,420,-1.4517,-1.4526,-0.1437,0.7798,-2.7769
3822,120000,2013-10-01,2014-11-01 00:00:00,engineer,Nagpur,m,1990-08-10,63.6,StateBoard,2008,60.8,StateBoard,2,B.Tech/B.E.,CS,68.0,3489,0,Maharashtra,2013,440,460,405,0.486747008438193,385,-1,376,-1,-1,-1,-1,1.2772,1.0449,1.3933,-0.4879,1.4386
3823,775000,2014-08-01,present,mechanical design engineer,Dammam,m,1991-01-12,87.4,CBSE,2008,63.0,CBSE,1,B.Tech/B.E.,ME,55.0,11973,1,Maharashtra,2013,580,555,410,0.829584599793067,-1,-1,-1,469,-1,-1,-1,-0.8772,-0.1206,-0.1437,-0.2344,-0.0943
3824,450000,2013-03-01,present,software test engineer,Bangalore,f,1990-02-09,94.4,Unknown,2008,87.0,Unknown,2,B.Tech/B.E.,EC,80.9,1866,1,Karnataka,2012,625,585,465,0.655766942617211,-1,-1,-1,-1,-1,366,-1,-0.3014,0.5008,-0.4891,-0.17277,-0.4455
3825,450000,2013-02-01,2015-04-01 00:00:00,senior engineer,Pune,f,1988-01-05,72.16,StateBoard,2006,57.8,StateBoard,2,B.Tech/B.E.,CS,63.96,3683,0,Maharashtra,2011,455,525,415,0.525922584252055,415,-1,-1,-1,-1,-1,-1,0.3555,0.0328,-0.0537,-0.7603,0.3444
3826,420000,2011-01-01,2012-07-01 00:00:00,.net developer,Hyderabad,m,1989-10-30,88.0,StateBoard,2006,93.5,StateBoard,2,B.Tech/B.E.,CS,72.56,951,1,Telangana,2010,495,575,645,0.952245572924303,585,-1,-1,-1,-1,-1,-1,-1.9629,0.5008,-0.4891,-0.5253,-0.1295
3827,375000,2013-08-01,present,associate software engineer,Noida,f,1992-07-31,80.2,CBSE,2009,74.8,CBSE,2,B.Tech/B.E.,IT,78.31,184,0,Uttar Pradesh,2013,555,535,430,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.2718,0.8784,-1.3733,-0.8682,1.0554
3828,145000,2015-02-01,present,software test engineer,Hyderabad,m,1993-06-05,69.0,StateBoard,2010,83.6,StateBoard,2,B.Tech/B.E.,CS,66.23,1843,1,Telangana,2014,405,495,535,0.144789889482462,455,-1,284,-1,-1,-1,-1,1.2772,0.3789,-0.6048,0.1459,-0.4776
3829,315000,2014-01-01,present,software engineer,Gurgaon,m,1991-01-14,83.8,CISCE,2009,80.25,CISCE,2,B.Tech/B.E.,CS,67.4,429,0,Uttar Pradesh,2013,605,520,485,0.622642915849938,475,-1,407,-1,-1,-1,-1,-0.159,0.2124,0.01,0.1459,-1.8189
3830,150000,2014-02-01,2014-06-01 00:00:00,logistics executive,Unknown,f,1991-09-16,69.33,StateBoard,2008,70.08,StateBoard,2,B.Tech/B.E.,EC,70.34,5690,0,Uttar Pradesh,2013,535,595,545,0.824666400671332,-1,400,-1,-1,-1,-1,-1,-1.4517,0.5454,-0.2974,-0.3612,-0.0943
3831,325000,2014-06-01,present,test engineer,Chandigarh,f,1992-12-22,82.66,CBSE,2010,69.4,CBSE,2,B.Tech/B.E.,IT,72.0,6874,0,Uttarakhand,2014,710,665,510,0.23780283983757,435,-1,315,-1,-1,-1,-1,1.7081,1.7109,2.1617,-2.2627,0.8637
3832,565000,2013-10-01,2015-04-01 00:00:00,engineer,Haldia,m,1991-10-28,92.83,CBSE,2009,88.0,CBSE,2,B.Tech/B.E.,EL,74.96,9019,0,Haryana,2013,650,645,680,0.996155970927587,-1,-1,-1,-1,660,-1,-1,0.1282,0.0459,-0.1437,-0.2344,0.0973
3833,500000,2012-09-01,present,system engineer,Mumbai,m,1990-11-09,77.92,Unknown,2008,83.6,Unknown,2,B.Tech/B.E.,EC,91.6,3801,0,Karnataka,2012,465,485,555,0.985461394326131,445,500,-1,-1,-1,446,-1,-0.2628,1.5538,0.925999999999999,-1.1128,0.5024
3834,145000,2014-11-01,present,software test engineer,Hyderabad,m,1992-08-28,79.5,StateBoard,2009,77.1,StateBoard,2,B.Tech/B.E.,CS,74.78,9803,1,Telangana,2013,395,495,475,0.144789889482462,-1,-1,284,-1,-1,-1,-1,1.2772,-0.2871,-0.6048,-0.1076,0.8637
3835,100000,2014-04-01,2015-02-01 00:00:00,project engineer,Kolkata,m,1992-12-12,76.0,StateBoard,2010,61.6,StateBoard,2,B.Tech/B.E.,EL,68.1,14381,1,West Bengal,2014,420,470,510,0.298769128563994,375,-1,-1,-1,356,-1,-1,0.5591,0.3789,-0.4511,0.7798,1.0554
3836,275000,2013-07-01,2014-01-01 00:00:00,client services associate,Hyderabad,m,1991-10-11,84.0,CISCE,2009,81.0,StateBoard,2,B.Tech/B.E.,ME,67.0,1914,1,Telangana,2013,640,395,310,0.328746378624932,405,-1,-1,346,-1,-1,-1,0.2718,1.2114,0.9322,1.0333,-0.2859
3837,350000,2014-12-01,present,application developer,Bangalore,f,1992-01-26,72.3,StateBoard,2010,79.8,StateBoard,2,B.Tech/B.E.,EL,80.0,66,0,Uttar Pradesh,2016,485,460,445,0.336185066042399,-1,324,-1,-1,366,-1,-1,-0.4463,-1.2861,-2.4491,-1.3753,-0.2859
3838,160000,2013-09-01,2015-01-01 00:00:00,software engineer,Mumbai,f,1989-07-10,68.4,StateBoard,2007,68.0,StateBoard,2,B.Tech/B.E.,IT,58.79,5230,0,Maharashtra,2011,415,565,415,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.1082,0.3448,-0.1988,-0.8778,-0.2875
3839,360000,2013-09-01,present,ase,Bhubaneswar,f,1992-03-11,90.8,StateBoard,2009,88.0,StateBoard,2,B.Tech/B.E.,EL,81.5,124,0,Orissa,2013,395,525,605,0.982057124317279,-1,-1,-1,-1,606,-1,-1,1.5644,0.5454,-0.2974,-1.3753,1.0554
